Tanggal,Resi Retur,DN,Resi Original,SKU,IMEI,Sloc,Doc Sanggahan,Update Case,KETERANGAN,Doc Handover,NO HO,Link Video Sanggahan,Status,Nama Packer,Status Print,Tgl & Jam Packing,catatan
,,Tidak ditemukan,TG3541603182,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.bad unit tdk segel,,Tidak ditemukan,75,D02_20260109173413.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3540034485,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi batu,,Tidak ditemukan,109,D02_20260112151154.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,SPXID05732302449B,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.tidak segel,,Tidak ditemukan,4,D02_20251125114839.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3542324483,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi lcd hp bekas,,Tidak ditemukan,278,D03_20260112194202.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3546158085,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi bohlam bekas,,Tidak ditemukan,123,D01_20260114151507.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6761757879,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box basah,,Tidak ditemukan,143,D01_20260106105626.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6754607267,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,10,D01_20260105112642.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3543111884,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,isi sabun,,Tidak ditemukan,264,D01_20260108135538.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3540948887,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,isi glade pewangi ruangan,,Tidak ditemukan,107,D02_20260115131459.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6838375494,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,bad unit tdk segel,,Tidak ditemukan,209,D01_20260114135833.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6683124262,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,bad unit tdk segel,,Tidak ditemukan,27,D02_20251227090144.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3546956867,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. SN yg diterima,,Tidak ditemukan,41,D06_20251226185800.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3549710794,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done daily.isi lampu motor,,Tidak ditemukan,226,D01_20260117160352.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3549576981,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done daily.isi batu,,Tidak ditemukan,58,D02_20260112173540.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6877896881,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi box vivo,,Tidak ditemukan,64,D06_20260119102924.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3540931490,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. bad unit tdk segel,,Tidak ditemukan,138,D06_20260117132516.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3549639982,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi HP Note Ultra,,Tidak ditemukan,214,D01_20260115151053.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6707928695,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,181,D02_20251230112746.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3540236075,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. bad unit tdk segel,,Tidak ditemukan,175,D01_20260103132501.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,SPXID065306191301,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.bad unit tdk segel,,Tidak ditemukan,34,D02_20260119102922.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3545681898,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi hp bekas,,Tidak ditemukan,314,D07_20260119181226.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6871077421,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. gula,,Tidak ditemukan,225,D01_20260119103322.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3541646079,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. air gelas,,Tidak ditemukan,317,D02_20260105142925.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3543914094,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. batu bata,,Tidak ditemukan,262,D01_20260120142159.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3544245399,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. unit hilang,,Tidak ditemukan,25,D02_20260121164335.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3548088787,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,181,D01_20260115111227.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6705254845,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,350,D01_20251229143404.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6856326930,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,175,D01_20260117103819.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6839464965,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,49,D01_20260114094823.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6742006174,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,22,D02_20260103135312.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3540708386,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,328,D02_20260115152445.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6836822976,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. bad unit tdk segel,,Tidak ditemukan,121,D04_20260114104353.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3547539893,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. diterima Smart 8,,Tidak ditemukan,437,D03_20260124111136.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3544019773,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done daily. case urgent,,Tidak ditemukan,174,D01_20260106135617.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3541459382,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi motocare (pembersih bodymotor),,Tidak ditemukan,80,D02_20260115113729.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3549389288,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box oppo & air mineral,,Tidak ditemukan,350,D02_20260117143029.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6761538181,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.bad unit tdk segel,,Tidak ditemukan,16,D02_20260106103320.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6794990319,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi hp bekas rusak,,Tidak ditemukan,2,D01_20260108143610.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6705024564,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.box kosong,,Tidak ditemukan,326,D01_20251229140740.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6581737943,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.hp hilang,,Tidak ditemukan,368,D03_20251215151647.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6842425255,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.marlena body toner,,Tidak ditemukan,18,D02_20260115100847.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6682204042,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.hp hilang,,Tidak ditemukan,78,D02_20251227104212.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6678033713,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.hp hilang,,Tidak ditemukan,379,D01_20251226132414.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6620106670,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi box vivo,,Tidak ditemukan,261,D01_20251219165738.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6618567393,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.box rusak,,Tidak ditemukan,171,D01_20251219140214.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6837464871,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.box rusak,,Tidak ditemukan,99,D04_20260114105043.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3542458390,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi teh kotak,,Tidak ditemukan,92,D04_20260123112941.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3541507295,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi teh kotak,,Tidak ditemukan,57,D02_20260123142820.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3544520197,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi batu,,Tidak ditemukan,340,D04_20260119150216.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3545691292,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done daily. isi batu,,Tidak ditemukan,63,D02_20260119114250.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6796408887,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi box go smart,,Tidak ditemukan,5,D02_20260109162919.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3553451805,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi keyboard dany case,,Tidak ditemukan,858,D07_20260126161615.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3542617595,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi box vivo,,Tidak ditemukan,80,D01_20260122155235.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3549422595,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi mie sedap,,Tidak ditemukan,88,https://drive.google.com/file/d/1kKA-eoUZ8PlU1u0QvMJrJUnhu8zWv0Bi/view?usp=sharing,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3545519188,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,"done submit.box saja, HP hilang",,Tidak ditemukan,320,D02_20260115153205.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6823109026,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi batu,,Tidak ditemukan,34,D02_20260112163858.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3554502900,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.box rusak,,Tidak ditemukan,507,D06_20260126153540.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3548465998,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. untuk keperluan banding,,Tidak ditemukan,72,D02_20260121170521.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6858142354,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. bad unit tidak segel,,Tidak ditemukan,161,D01_20260117102659.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6891823716,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. tidak segel,,Tidak ditemukan,106,D01_20260120092359.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3559927302,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. unit yang diterima merk lain,,Tidak ditemukan,151,D02_20260131132540.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3542307883,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done daily. SN yang diterima,,Tidak ditemukan,21,D06_20260113164505.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3543827271,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done daily. Resi yang diterima,,Tidak ditemukan,318,D02_20260105142315.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6870858517,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. bad unit tdk segel,,Tidak ditemukan,213,D01_20260119103447.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3553416400,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box saja hp hilang,,Tidak ditemukan,119,D06_20260129113411.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7041559539,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi softcase hp,,Tidak ditemukan,2,D02_20260128102412.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3545763298,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,292,D02_20260119182806.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3559343308,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. box rusak,,Tidak ditemukan,276,D01_20260128134409.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7039691448,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. bad unit tdk segel,,Tidak ditemukan,38,D01_20260128094913.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6914132201,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. segel sobek,,Tidak ditemukan,11,D02_20260122164927.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,SPXID05638247095C,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. bad unit tdk segel,,Tidak ditemukan,35,D03_20251223140545.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3547834897,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. Isi lampu bohlam,,Tidak ditemukan,34,D04_20260120143127.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3554673200,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi teh kotak,,Tidak ditemukan,543,D06_20260126152200.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3552297200,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit. isi susu kotak,,Tidak ditemukan,192,D07_20260130103834.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3550431419,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi tissu basah,,Tidak ditemukan,424,D02_20260203151331.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3556007108,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi nokia bekas,,Tidak ditemukan,57,D03_20260202131223.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3556538801,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi mama lemon,,Tidak ditemukan,78,D01_20260131140714.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6546511651,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi realme bekas,,Tidak ditemukan,163,D03_20251210162729.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6921315010,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.bad unit tdk segel,,Tidak ditemukan,23,D01_20260124092453.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3548920198,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi air mineral,,Tidak ditemukan,57,D02_20260119114908.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3551173606,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done daily.kembali 1 unit SN 358221371095035,,Tidak ditemukan,177,D04_20260127152249.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7030665994,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.tidak segel,,Tidak ditemukan,177,D01_20260127140752.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6855566431,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.tidak segel,,Tidak ditemukan,133,D02_20260117105307.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7090458277,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.box saja hp hilang,,Tidak ditemukan,1,D01_20260203093909.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3552380429,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,"done submit.pesan 2, yang diterima 1",,Tidak ditemukan,134,D04_20260211133558.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3554604408,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submir.isi hp vivo bekas,,Tidak ditemukan,320,D02_20260129141853.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3552807014,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi rinso,,Tidak ditemukan,16,D04_20260209140951.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3552505719,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.vape anti nyamuk,,Tidak ditemukan,204,D06_20260207135755.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3551221710,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi pecahan kaca,,Tidak ditemukan,197,D02_20260203141417.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7123762551,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.hp hilang,,Tidak ditemukan,3,D01_20260205150223.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3552429000,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.resi yang diterima,,Tidak ditemukan,124,D02_20260202142632.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX6842041269,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done daily.bad unit tdk segel,,Tidak ditemukan,46,D02_20260115092749.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7180187982,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi gelas,,Tidak ditemukan,226,D01_20260212094305.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3557006624,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submitbox kosong,,Tidak ditemukan,168,D01_20260216162541.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7189614963,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi batu,,Tidak ditemukan,77,D06_20260213105127.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3558125725,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi batu,,Tidak ditemukan,47,D04_20260214140611.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3556806125,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi batu,,Tidak ditemukan,418,D02_20260216150257.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7080445745,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.box rusak,,Tidak ditemukan,130,D02_20260202113120.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3555449510,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done subnit.isi rinso,,Tidak ditemukan,493,D01_20260210155706.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3559003524,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi batu,,Tidak ditemukan,102,D01_20260213170529.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,JX7178316092,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi USB backup power,,Tidak ditemukan,91,D01_20260212094351.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3555679017,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.Isi mitu baby antiseptic,,Tidak ditemukan,268,D02_20260209174108.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3558105611,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.box rusak,,Tidak ditemukan,178,D04_20260206135903.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3555378402,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.tidak segel,,Tidak ditemukan,171,D01_20260131131712.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
,,Tidak ditemukan,TG3550528123,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,,done submit.isi kayu,,Tidak ditemukan,634,D01_20260218161023.mp4,done,Tidak ditemukan,Tidak ditemukan,Tidak ditemukan,
